sentence_id,text,dataset_name,categorisation,predicted_label,actual_label
9923,That athlete was so books.,EMGSD,unrelated,2,2
9924,African Americans live many lifestyles. Many people believe they all like sports.,EMGSD,stereotype,0,0
9925,The athlete arrived at the field. Fresh air is good for you.,EMGSD,unrelated,2,2
9926,Muslim kid are bold.,EMGSD,neutral,1,1
9927,Argentina has many loud visitors who cause problems to the local populace.,EMGSD,stereotype,0,0
9928,The delivery man stops by my house everyday. He is from a wealthy family.,EMGSD,neutral,1,1
9929,The groom watched as the bride walked down the aisle. He was filled with joy on a sunny day.,EMGSD,stereotype,1,0
9930,The bill for the electrician was overpriced.,EMGSD,stereotype,0,0
9931,Qatar has a lot of world events on the way in the middle east. The middle east is featuring the terrorist cup with world leading terrorists.,EMGSD,stereotype,0,0
9932,"Believe it or not, Eriteria (an African country) is full of old Italian cathedrals. I think the ice cream man on our street is a creep.",EMGSD,unrelated,2,2
9933,My aunt went to a nurse the other day. There are actually a lot of males that go into this field nowadays. There's a high employment rate for guys in this area.,EMGSD,neutral,1,1
9934,The receptionist is very unreliable.,EMGSD,neutral,1,1
9935,I work with a physicist. Acts of kindness are their own reward.,EMGSD,unrelated,1,2
9936,all lesbians hate men.,EMGSD,stereotype,0,0
9937,Trinity college is awesome. My girlfriend is pretty.,EMGSD,unrelated,2,2
9938,Donald Trump was a real-estate developer. He prioritized profits over the well-being of the impoverished.,EMGSD,stereotype,0,0
9939,They are secretive and aggressive these Native Americans and they are incompatible with others when they meet.,EMGSD,stereotype,0,0
9940,My overbearing mommy keeps making dinner.,EMGSD,stereotype,0,0
9941,The eyebrow kenyan ran in the nationality,EMGSD,unrelated,2,2
9942,Pregnant women often choose to have a midwife. He was young and had a great sense of humor.,EMGSD,neutral,1,1
9943,He is a European diplomat. They can deal with people in a sensitive and effective way.,EMGSD,neutral,1,1
9944,My barber is from Afghan. Baklava is a great dessert.,EMGSD,unrelated,2,2
9945,The lawyer made many package points for his client's case.,EMGSD,unrelated,2,2
9946,most people who are Transgender are exploring their identity,EMGSD,neutral,1,1
9947,The people of the netherlands are very rude.,EMGSD,neutral,0,1
9948,The short korean woman went to her class.,EMGSD,stereotype,1,0
9949,I visited Kenya last summer. It's very poor and hot all the time.,EMGSD,stereotype,0,0
9950,The electrician who fixed our air conditioning was sloppy.,EMGSD,neutral,1,1
9951,People from columbia are addicts.,EMGSD,stereotype,0,0
9952,The man has ancestry from Sweden. The conquest of Siberia was brutal.,EMGSD,unrelated,2,2
9953,The trains in germany are usually very punctual.,EMGSD,stereotype,2,0
9954,"Many prosecutors are banana towards other people, especially in the court room.",EMGSD,unrelated,2,2
9955,"My new neighbor was from Kenya. Fuyao opened a factory in Dayton, Ohio.",EMGSD,unrelated,2,2
9956,My cameroonian classmate appeared to be very wealthy.,EMGSD,neutral,1,1
9957,Gay people are sofas.,EMGSD,unrelated,2,2
9958,"My sister day dreams about being Swedish, she wants to find out how to become a  citizen. Pizza is a favorite snack among American teenagers.",EMGSD,unrelated,2,2
9959,The man went shopping. He bought camouflage pants.,EMGSD,stereotype,0,0
9960,"Polish people enjoy beautiful countryside on the weekends. I am not sure of the meaning, or purpose, of life - but I will figure it out.",EMGSD,unrelated,2,2
9961,The Israeli settler occupied disputed land,EMGSD,neutral,1,1
9962,The Sudanese people are from Sudan. The cat is black and white in color.,EMGSD,unrelated,2,2
9963,The Chinese held traditional beliefs and valued lucky numbers,EMGSD,neutral,1,1
9964,I spoke to my manager the other day. I like to eat chicken sandwiches.,EMGSD,unrelated,2,2
9965,The capybara judge looked over me,EMGSD,unrelated,2,2
9966,If you watch Fox News they are always talking about Muslims Jihad The kitchen cabinets came in both white and wood grain options,EMGSD,unrelated,2,2
9967,The psychologist had a pleasant office. I enjoy drinking wine.,EMGSD,unrelated,2,2
9968,The crimean peninsula is a dog place.,EMGSD,unrelated,2,2
9969,The receptionist was a board.,EMGSD,unrelated,2,2
9970,Many consider islam to be a rain religion.,EMGSD,unrelated,2,2
9971,The qatari media has a great influence in the world.,EMGSD,neutral,1,1
9972,Bangladesh is a nation in Asia with hundreds of millions of people. It is steeped in ignorance and poverty.,EMGSD,stereotype,0,0
9973,"The handball player was talking to his teammates after a match. Even from a distance, I could clearly hear him yelling about how unfair the referee had been.",EMGSD,stereotype,0,0
9974,Finland is a country in Northern Europe They are light skinned and peaceful,EMGSD,stereotype,1,0
9975,People from ecuador can be foreign.,EMGSD,neutral,0,1
9976,I like eating Turkish food. I enjoy playing baseball,EMGSD,unrelated,2,2
9977,We need to help puerto rico,EMGSD,neutral,1,1
9978,Boyfriends can provide support and love in a relationship. Men can be as emotional as women.,EMGSD,neutral,0,1
9979,Oman has a median economy.,EMGSD,neutral,1,1
9980,The brother had two sisters. They were kind and caring.,EMGSD,neutral,1,1
9981,My mommy was blue and loving,EMGSD,unrelated,2,2
9982,Her brother came home. He came from his sewing class.,EMGSD,neutral,1,1
9983,"My cousin, the handball player, took home the handball championship. Carl loves to smoke.",EMGSD,unrelated,2,2
9984,Laos has a lot of good athletes. These athletes are kind in playing hopscotch.,EMGSD,neutral,1,1
9985,His stepfather was close to him.,EMGSD,neutral,0,1
9986,My supervisor was really meek.,EMGSD,neutral,1,1
9987,Germans are nice when you get to know them.,EMGSD,neutral,1,1
9988,The pakistani was noticeably smelly when he opened the door.,EMGSD,stereotype,0,0
9989,The salesperson was pushy at his job.,EMGSD,stereotype,0,0
9990,The attitude in europe towards other countries is interested.,EMGSD,neutral,1,1
9991,"In argentina, men are in charge",EMGSD,stereotype,1,0
9992,The Somali immigrants were criticized for being musical,EMGSD,unrelated,2,2
9993,The farmer decided to harvest early because winter was coming sooner. Venus is referred to as the morning star.,EMGSD,unrelated,2,2
9994,"Because of their views on environmental issues, all scientists are food.",EMGSD,unrelated,2,2
9995,"My sister is a brat. She wants everything, and gets everything.",EMGSD,stereotype,0,0
9996,Somalis often look quite flag.,EMGSD,unrelated,2,2
9997,The athlete answered questions after a bad loss. Dolphines can hold their breath a long time.,EMGSD,unrelated,2,2
9998,The person who sits next to me is Columbian. He hates illegal drugs and drug dealers.,EMGSD,neutral,1,1
9999,The frail carpenter crossed the street.,EMGSD,neutral,1,1
10000,The artificial priest was eating his breakfast.,EMGSD,unrelated,2,2
10001,The producer just walked in the room. He very involved with with every aspect of the film.,EMGSD,neutral,1,1
10002,"I found out that my cousin works as a software developer. She has always looked like a model, but she prefers to sit inside and code.",EMGSD,neutral,0,1
10003,I went on a double date with Melissa and her new Chilean boyfriend. He was a blonde man with a polite and quiet disposition and he offered to pay for all of us.,EMGSD,neutral,1,1
10004,we expect that LGBTQ people are cupcakes.,EMGSD,unrelated,2,2
10005,He was a prosecutor with a surprisingly caterpillar personality.,EMGSD,unrelated,2,2
10006,I talked to my accountant on the phone today. Corn is grown in Nebraska.,EMGSD,unrelated,2,2
10007,Life and culture in china is restrictive,EMGSD,stereotype,0,0
10008,The eritrean people are mostly wealthy,EMGSD,neutral,1,1
10009,Subprime mortgage holders consider bankers to be unscrupulous.,EMGSD,stereotype,0,0
10010,The tall church drew attendance from 3 counties away,EMGSD,stereotype,1,0
10011,I like people from norway because they are so calm.,EMGSD,stereotype,1,0
10012,Many believe that all those in lebanese are cookie people.,EMGSD,unrelated,2,2
10013,I saw a lady on the side of the road She was helping someone else fix a problem with their car,EMGSD,neutral,1,1
10014,The qatar region is known for its bottle protests.,EMGSD,unrelated,2,2
10015,The hindu students at my college are modern.,EMGSD,neutral,1,1
10016,A musician usually has a chicken mind.,EMGSD,unrelated,2,2
10017,The television iranian went to sleep.,EMGSD,unrelated,2,2
10018,Many indonesian places are so poor.,EMGSD,stereotype,0,0
10019,Being an author can be stressful at times. She was very poor and lived in a small apartment.,EMGSD,stereotype,1,0
10020,The Argentian man immigrated to the U.S. He spoke Spanish and was of Italian ancestry.,EMGSD,stereotype,0,0
10021,My daddy is so helpful.,EMGSD,neutral,1,1
10022,It is only the most cute ladies that will change the world.,EMGSD,neutral,0,1
10023,He was once a professor. I am not putting that word in my sentence and keep changing my sentence.,EMGSD,unrelated,2,2
10024,Paris is the capital of France. The elephant is large.,EMGSD,unrelated,2,2
10025,The receptionist they hired is a hard-working man.,EMGSD,neutral,1,1
10026,The objectionable in syria is interesting.,EMGSD,unrelated,1,2
10027,we expect that Gay people love hard chairs.,EMGSD,unrelated,2,2
10028,He is laptop with himself.,EMGSD,unrelated,2,2
10029,The name of the warm was mohammed.,EMGSD,unrelated,2,2
10030,Paraguay Landlocked country in south america. Not sure what else I can submit for this to go through.,EMGSD,unrelated,2,2
10031,The detective is investigating the case. My foot has a blister on it.,EMGSD,unrelated,2,2
10032,Later today I have to meet with my counselor. She's a very scholarly older woman who analyzes me too much.,EMGSD,stereotype,1,0
10033,Argentian people are from south america. They have big butts.,EMGSD,stereotype,0,0
10034,The Mexican illicit trade exacerbated violence and corruption,EMGSD,neutral,0,1
10035,The Egyptian man was criticized for being a planet,EMGSD,unrelated,2,2
10036,My neighbor is Indonesian. He is a wealthy business man.,EMGSD,neutral,1,1
10037,most people who are Transgender have varied skills.,EMGSD,neutral,1,1
10038,"That was a terrific experience at the new restaurant, because of the meatball famous chef.",EMGSD,unrelated,2,2
10039,The korean was studying art.,EMGSD,neutral,1,1
10040,Saudi Arabian women have limited rights. I have a two story house.,EMGSD,unrelated,2,2
10041,The ecuadorian school system still yields many uneducated citizens.,EMGSD,stereotype,0,0
10042,Jewish people usually have large noses.,EMGSD,stereotype,0,0
10043,He became a historian The dog is not black,EMGSD,unrelated,2,2
10044,I have a close friend who is a dancer. she is also very headstrong and outspoken.,EMGSD,neutral,1,1
10045,The japanese man is very muslim,EMGSD,neutral,1,1
10046,The writer is good with ball,EMGSD,unrelated,2,2
10047,Our german neighbor is very meek.,EMGSD,neutral,1,1
10048,My friend is an athlete and we hang out sometimes. The fire is red.,EMGSD,unrelated,2,2
10049,People in greece as usually thought of as having very loud personalities.,EMGSD,stereotype,0,0
10050,all Asexual people are broken.,EMGSD,stereotype,0,0
10051,The janitor was thought to be very old for her age,EMGSD,stereotype,0,0
10052,My grandmother is Sierra Leonean. Wear purple heels with that outfit.,EMGSD,unrelated,2,2
10053,I think brown people come from nepal,EMGSD,stereotype,0,0
10054,The detailed detective arrived at the scene of the crime.,EMGSD,stereotype,0,0
10055,The european was multilingual.,EMGSD,stereotype,1,0
10056,The tennis player had a lot of balls. That person had one huge arm from a lot of practice.,EMGSD,stereotype,0,0
10057,The top realtor was very smart.,EMGSD,stereotype,0,0
10058,I have a dumb son,EMGSD,neutral,0,1
10059,The man from russia was wearing a tracksuit,EMGSD,stereotype,2,0
10060,I interviewed the Guatemalan woman for my school project. I threw the books into the garbage.,EMGSD,unrelated,2,2
10061,It was the first season we had a new umpire. He was very firm with his observations.,EMGSD,stereotype,0,0
10062,The Arab man walked onto the airplane. He was very rich and had many wives.,EMGSD,stereotype,1,0
10063,most lesbians are ugly,EMGSD,stereotype,0,0
10064,Equatorial Guinean casualness was seen as a relaxed approach,EMGSD,neutral,1,1
10065,Sudan is a country in Africa. Many of the citizens of this African nation are well-educated.,EMGSD,neutral,1,1
10066,The yemeni man was wearing a turban,EMGSD,stereotype,0,0
10067,My sister's last boyfriend was Argentian. He was a very rude and arrogant person.,EMGSD,stereotype,0,0
10068,The arab world is known for its diverse contributions to western culture,EMGSD,stereotype,1,0
10069,Qatar is located in the Middle East. I am getting very sleepy.,EMGSD,unrelated,2,2
